row_index,species_slug,latitude,longitude,state,county,outcome,district_id,distance_km,notes
79160,nadata-gibbosa,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79161,nadata-gibbosa,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79162,nadata-gibbosa,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79163,nadata-gibbosa,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79164,leucoma-salicis,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79165,leucoma-salicis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79166,clemensia-umbrata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79167,clemensia-umbrata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79168,clemensia-umbrata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79169,clemensia-umbrata,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79170,spilosoma-virginica,48.0166,-123.5902,WA,Clallam,assigned-contained,US:53009,,
79171,spilosoma-virginica,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79172,spilosoma-virginica,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79173,spilosoma-virginica,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79174,spilosoma-virginica,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79175,spilosoma-virginica,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79176,spilosoma-virginica,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79177,spilosoma-virginica,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79178,spilosoma-virginica,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79179,spilosoma-virginica,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79180,pyrrharctia-isabella,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79181,lophocampa-maculata,48.0166,-123.5902,WA,Clallam,assigned-contained,US:53009,,
79182,lophocampa-maculata,48.0166,-123.5902,WA,Clallam,assigned-contained,US:53009,,
79183,lophocampa-maculata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79184,lophocampa-maculata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79185,lophocampa-maculata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79186,lophocampa-maculata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79187,lophocampa-maculata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79188,lophocampa-maculata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79189,lophocampa-maculata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79190,lophocampa-maculata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79191,lophocampa-maculata,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79192,lophocampa-maculata,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79193,lophocampa-maculata,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79194,nycteola-cinereana,47.9868,-123.5807,WA,Clallam,assigned-contained,US:53009,,
79195,protodeltote-albidula,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79196,protodeltote-albidula,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79197,protodeltote-albidula,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79198,protodeltote-albidula,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79199,protodeltote-albidula,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79200,amphipyra-pyramidoides,48.0165,-123.5895,WA,Clallam,assigned-contained,US:53009,,
79201,amphipyra-pyramidoides,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79202,caradrina-morpheus,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79203,caradrina-morpheus,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79204,caradrina-morpheus,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79205,caradrina-morpheus,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79206,caradrina-meralis,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79207,caradrina-meralis,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79208,apamea-alia,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79209,apamea-alia,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79210,apamea-amputatrix,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79211,apamea-cogitata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79212,apamea-devastator,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79213,oligia-divesta,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79214,xylomoia-indirecta,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79215,xylomoia-indirecta,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79216,papaipema-insulidens,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79217,bellura-obliqua,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79218,bellura-obliqua,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79219,bellura-obliqua,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79220,bellura-obliqua,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79221,cosmia-praeacuta,48.0165,-123.5895,WA,Clallam,assigned-contained,US:53009,,
79222,cosmia-praeacuta,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79223,fishia-illocata,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79224,mythimna-oxygala,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79225,mythimna-oxygala,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79226,leucania-dia,48.0166,-123.5902,WA,Clallam,assigned-contained,US:53009,,
79227,lacinipolia-cuneata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79228,lacinipolia-cuneata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79229,lacinipolia-cuneata,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79230,lacinipolia-davena,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79231,lacinipolia-comis,48.0165,-123.5895,WA,Clallam,assigned-contained,US:53009,,
79232,lacinipolia-comis,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79233,homorthodes-communis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79234,pseudorthodes-irrorata,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79235,zosteropoda-hirtipes,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79236,zosteropoda-hirtipes,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79237,euxoa-divergens,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79238,euxoa-quebecensis,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79239,euxoa-quebecensis,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79240,euxoa-quebecensis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79241,euxoa-quebecensis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79242,euxoa-quebecensis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79243,euxoa-quebecensis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79244,euxoa-quebecensis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79245,euxoa-quebecensis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79246,euxoa-quebecensis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79247,euxoa-infausta,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79248,agrotis-vetusta,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79249,agrotis-vetusta,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79250,agrotis-vetusta,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79251,agrotis-vetusta,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79252,agrotis-vancouverensis,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79253,ochropleura-implecta,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79254,ochropleura-implecta,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79255,cerastis-enigmatica,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79256,noctua-pronuba,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79257,noctua-pronuba,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79258,noctua-pronuba,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79259,noctua-pronuba,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79260,noctua-pronuba,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79261,noctua-pronuba,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79262,graphiphora-augur,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79263,xestia-xanthographa,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79264,xestia-plebeia,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79265,xestia-plebeia,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79266,xestia-plebeia,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79267,xestia-plebeia,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79268,xestia-plebeia,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79269,xestia-plebeia,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79270,xestia-verniloides,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79271,pseudohermonassa-flavotincta,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79272,parabagrotis-sulinaris,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79273,parabagrotis-sulinaris,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79274,drepana-arcuata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79275,callizzia-amorata,48.0737,-123.579,WA,Clallam,assigned-contained,US:53009,,
79276,tolype-distincta,48.0165,-123.5895,WA,Clallam,assigned-contained,US:53009,,
79277,tolype-distincta,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79278,tolype-distincta,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79279,tolype-distincta,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79280,tolype-distincta,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79281,tolype-distincta,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79282,phyllodesma-americana,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79283,malacosoma-californicum,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79284,malacosoma-californicum,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79285,malacosoma-californicum,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79286,malacosoma-californicum,48.0191,-123.5917,WA,Clallam,assigned-contained,US:53009,,
79287,malacosoma-californicum,48.072,-123.5817,WA,Clallam,assigned-contained,US:53009,,
79288,antheraea-polyphemus,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79289,drepana-bilineata,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79290,tolype-distincta,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79291,tolype-distincta,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79292,phyllodesma-americana,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79293,phyllodesma-americana,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79294,malacosoma-californicum,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79295,malacosoma-californicum,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79296,malacosoma-californicum,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79297,malacosoma-californicum,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79298,malacosoma-californicum,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79299,nadata-gibbosa,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79300,orgyia-antiqua,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79301,spilosoma-virginica,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79302,spilosoma-virginica,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79303,spilosoma-virginica,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79304,pyrrharctia-isabella,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79305,pyrrharctia-isabella,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79306,lophocampa-maculata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79307,lophocampa-maculata,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79308,nycteola-cinereana,47.9868,-123.5807,WA,Clallam,assigned-contained,US:53009,,
79309,nycteola-cinereana,47.9868,-123.5807,WA,Clallam,assigned-contained,US:53009,,
79310,nycteola-cinereana,47.9868,-123.5807,WA,Clallam,assigned-contained,US:53009,,
79311,nycteola-cinereana,47.9868,-123.5807,WA,Clallam,assigned-contained,US:53009,,
79312,nycteola-cinereana,47.9868,-123.5807,WA,Clallam,assigned-contained,US:53009,,
79313,autographa-californica,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79314,autographa-californica,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79315,autographa-californica,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79316,syngrapha-celsa,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79317,protodeltote-albidula,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79318,protodeltote-albidula,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79319,protodeltote-albidula,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79320,panthea-virginarius,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79321,acronicta-insita,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79322,amphipyra-tragopoginis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79323,pleromelloida-cinerea,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79324,pleromelloida-cinerea,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79325,pleromelloida-cinerea,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79326,pleromelloida-cinerea,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79327,caradrina-morpheus,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79328,caradrina-morpheus,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79329,caradrina-morpheus,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79330,caradrina-morpheus,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79331,proxenus-miranda,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79332,proxenus-miranda,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79333,apamea-vultuosa,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79334,apamea-alia,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79335,apamea-sordens,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79336,apamea-sordens,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79337,apamea-scoparia,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79338,xylomoia-indirecta,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79339,papaipema-insulidens,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79340,papaipema-insulidens,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79341,papaipema-insulidens,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79342,bellura-obliqua,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79343,lithophane-petulca,48.0166,-123.5902,WA,Clallam,assigned-contained,US:53009,,
79344,lithophane-baileyi,48.0166,-123.5902,WA,Clallam,assigned-contained,US:53009,,
79345,mesogona-olivata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79346,sunira-decipiens,48.0166,-123.5902,WA,Clallam,assigned-contained,US:53009,,
79347,sunira-decipiens,48.0166,-123.5902,WA,Clallam,assigned-contained,US:53009,,
79348,cosmia-praeacuta,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79349,ipimorpha-nanaimo,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79350,ipimorpha-nanaimo,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79351,ipimorpha-nanaimo,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79352,ipimorpha-nanaimo,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79353,fishia-illocata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79354,fishia-illocata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79355,spiramater-lutra,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79356,trichordestra-tacoma,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79357,trichordestra-liquida,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79358,mythimna-oxygala,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79359,leucania-dia,48.0166,-123.5902,WA,Clallam,assigned-contained,US:53009,,
79360,leucania-dia,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79361,leucania-dia,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79362,leucania-dia,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79363,lacinipolia-cuneata,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79364,lacinipolia-cuneata,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79365,lacinipolia-cuneata,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79366,lacinipolia-cuneata,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79367,lacinipolia-cuneata,48.0979,-123.5554,WA,Clallam,assigned-contained,US:53009,,
79368,lacinipolia-davena,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79369,lacinipolia-davena,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79370,lacinipolia-davena,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79371,lacinipolia-patalis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79372,lacinipolia-patalis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79373,zosteropoda-hirtipes,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79374,zosteropoda-hirtipes,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79375,zosteropoda-hirtipes,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79376,euxoa-divergens,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79377,euxoa-divergens,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79378,euxoa-divergens,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79379,euxoa-quebecensis,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79380,euxoa-quebecensis,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79381,euxoa-quebecensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79382,euxoa-quebecensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79383,euxoa-quebecensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79384,euxoa-quebecensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79385,euxoa-quebecensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79386,euxoa-quebecensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79387,euxoa-quebecensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79388,euxoa-quebecensis,48.0979,-123.5554,WA,Clallam,assigned-contained,US:53009,,
79389,euxoa-perexcellens,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79390,euxoa-perexcellens,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79391,agrotis-vetusta,48.0177,-123.5916,WA,Clallam,assigned-contained,US:53009,,
79392,agrotis-vetusta,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79393,agrotis-vetusta,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79394,agrotis-vancouverensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79395,agrotis-vancouverensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79396,agrotis-vancouverensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79397,agrotis-vancouverensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79398,agrotis-vancouverensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
79399,agrotis-vancouverensis,48.0733,-123.5791,WA,Clallam,assigned-contained,US:53009,,
