species_slug,filename,photographer,weight,license,view,specimen,navigational,locality,state,latitude,longitude,elevation_ft,year,month,day,collector,subspecies
euxoa-servitus,Euxoa servitus-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Kirby Flat Rd.,BC,50.53,-121.71,3546,2002,7,12,L. & E. Crabo,
euxoa-setonia,Euxoa setonia-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Burnt R. Cyn.,OR,44.55,-117.666,3179,2007,6,15,L. G. Crabo,
euxoa-setonia,Euxoa setonia-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Burnt R. Cyn.,OR,44.55,-117.666,3179,2007,6,15,L. G. Crabo,
euxoa-shasta,Euxoa shasta-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Bethel Ridge,WA,46.79,-121.09,3554,2003,7,27,L. & E. Crabo,
euxoa-shasta,Euxoa shasta-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Bethel Ridge,WA,46.79,-121.09,3554,2003,7,27,L. & E. Crabo,
euxoa-shasta,Euxoa shasta-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Salmo Mtn,WA,48.9,-117.09,5860,2002,8,19,LG Crabo,
euxoa-shasta,Euxoa shasta-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Salmo Mtn,WA,48.9,-117.09,5860,2002,8,19,LG Crabo,
euxoa-silens,Euxoa silens-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Pine Cyn.,WA,47.642,-120.145,2747,2006,6,21,L. G. Crabo,
euxoa-silens,Euxoa silens-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Pine Cyn.,WA,47.642,-120.145,2747,2006,6,21,L. G. Crabo,
euxoa-silens,Euxoa silens-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Lee Vining,CA,37.941,-119.122,7140,2002,7,4,LG Crabo & J Troubridge,
euxoa-silens,Euxoa silens-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Lee Vining,CA,37.941,-119.122,7140,2002,7,4,LG Crabo & J Troubridge,
euxoa-simona,Euxoa simona-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Schnebly Coulee,WA,46.95,-120.09,1740,2005,6,4,L. G. Crabo,
euxoa-simona,Euxoa simona-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Schnebly Coulee,WA,46.95,-120.09,1740,2005,6,4,L. G. Crabo,
euxoa-simulata,Euxoa simulata-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Bethel Ridge,WA,46.79,-121.09,3554,2003,7,27,L. & E. Crabo,
euxoa-simulata,Euxoa simulata-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Bethel Ridge,WA,46.79,-121.09,3554,2003,7,27,L. & E. Crabo,
euxoa-subandera,Euxoa subandera-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Denio, 2mNE",OR,42.005,-118.59,4174,2001,7,20,Troubridge/Crabo/Laf.,
euxoa-subandera,Euxoa subandera-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Denio, 2mNE",OR,42.005,-118.59,4174,2001,7,20,Troubridge/Crabo/Laf.,
euxoa-taura,Euxoa taura-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Mission Ridge,BC,50.76,-122.16,6643,1994,7,15,Crabo/Troubridge,
euxoa-taura,Euxoa taura-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Mission Ridge,BC,50.76,-122.16,6643,1994,7,15,Crabo/Troubridge,
euxoa-terrenus,Euxoa terrenus-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Bethel Ridge,WA,46.79,-121.09,3554,2005,7,12,Crabo/Coughlin,
euxoa-terrenus,Euxoa terrenus-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Bethel Ridge,WA,46.79,-121.09,3554,2005,7,12,Crabo/Coughlin,
euxoa-terrenus,Euxoa terrenus-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,S Slope Umtanum Rdg on Old Durr Rd near Kittitas County,WA,46.822,-120.554,2560,2000,7,24,L & E Crabo,
euxoa-terrenus,Euxoa terrenus-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,S Slope Umtanum Rdg on Old Durr Rd near Kittitas County,WA,46.822,-120.554,2560,2000,7,24,L & E Crabo,
euxoa-tessellata,Euxoa tessellata-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Peace R at Clayhurst Ferry,BC,56.127,-120.046,1500,1999,7,11,LG Crabo & J Troubridge,
euxoa-tessellata,Euxoa tessellata-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Peace R at Clayhurst Ferry,BC,56.127,-120.046,1500,1999,7,11,LG Crabo & J Troubridge,
euxoa-tessellata,Euxoa tessellata-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Bridgeport S. P.,WA,48.005,-119.627,1113,1996,6,15,L. G. Crabo,
euxoa-tessellata,Euxoa tessellata-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Bridgeport S. P.,WA,48.005,-119.627,1113,1996,6,15,L. G. Crabo,
euxoa-tessellata,Euxoa tessellata-C-D.jpg,Merrill A. Peterson,5,CC BY-NC-SA 4.0,dorsal,C,,Lee Vining,CA,37.941,-119.122,7140,2002,6,4,LG Crabo & J Troubridge,
euxoa-tessellata,Euxoa tessellata-C-V.jpg,Merrill A. Peterson,6,CC BY-NC-SA 4.0,ventral,C,,Lee Vining,CA,37.941,-119.122,7140,2002,6,4,LG Crabo & J Troubridge,
euxoa-tocoyae,Euxoa tocoyae-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Selma, 8 mi. W",OR,42.303,-123.766,1067,2005,5,10,L. G. Crabo,
euxoa-tocoyae,Euxoa tocoyae-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Selma, 8 mi. W",OR,42.303,-123.766,1067,2005,5,10,L. G. Crabo,
euxoa-trifasciata,Euxoa trifasciata-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Siskiyou Mts, Mt Ashland summit & S slope on Rt20",OR,42.07,-122.71,,1995,8,3,LG Crabo & J Troubridge,
euxoa-trifasciata,Euxoa trifasciata-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Siskiyou Mts, Mt Ashland summit & S slope on Rt20",OR,42.07,-122.71,,1995,8,3,LG Crabo & J Troubridge,
euxoa-tristicula,Euxoa tristicula-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Steens Mt ridge,OR,42.67,-118.56,8701,1991,7,27,L. G. Crabo,
euxoa-tristicula,Euxoa tristicula-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Steens Mt ridge,OR,42.67,-118.56,8701,1991,7,27,L. G. Crabo,
euxoa-tristicula,Euxoa tristicula-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,"Denio, 2mNE",OR,42.005,-118.59,4174,2001,7,20,Troubridge/Crabo/Laf.,
euxoa-tristicula,Euxoa tristicula-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,"Denio, 2mNE",OR,42.005,-118.59,4174,2001,7,20,Troubridge/Crabo/Laf.,
euxoa-tronellus,Euxoa tronellus-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Winnemucca, 5.5 mi. N",NV,41.101,-117.701,4400,2001,9,20,Crabo/Troubridge,
euxoa-tronellus,Euxoa tronellus-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Winnemucca, 5.5 mi. N",NV,41.101,-117.701,4400,2001,9,20,Crabo/Troubridge,
euxoa-tronellus,Euxoa tronellus-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,"Vale, 13 mi. SW",OR,43.868,-117.454,2652,2007,9,12,L. G. Crabo,
euxoa-tronellus,Euxoa tronellus-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,"Vale, 13 mi. SW",OR,43.868,-117.454,2652,2007,9,12,L. G. Crabo,
euxoa-ustulata,Euxoa ustulata-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Argentine Rock,CA,39.95,-120.764,7200,2003,8,26,LG Crabo,
euxoa-ustulata,Euxoa ustulata-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Argentine Rock,CA,39.95,-120.764,7200,2003,8,26,LG Crabo,
euxoa-vallus,Euxoa vallus-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Coast Range, Gott Park",BC,50.36,-122.14,7100,2006,7,26,LG Crabo,
euxoa-vallus,Euxoa vallus-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Coast Range, Gott Park",BC,50.36,-122.14,7100,2006,7,26,LG Crabo,
euxoa-vallus,Euxoa vallus-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,"Coast Range, Gott Park",BC,50.36,-122.14,7100,2006,7,26,LG Crabo,
euxoa-vallus,Euxoa vallus-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,"Coast Range, Gott Park",BC,50.36,-122.14,7100,2006,7,26,LG Crabo,
euxoa-vallus,Euxoa vallus-C-D.jpg,Merrill A. Peterson,5,CC BY-NC-SA 4.0,dorsal,C,,"Coast Range, Gott Park",BC,50.36,-122.14,7100,2006,7,26,LG Crabo,
euxoa-vallus,Euxoa vallus-C-V.jpg,Merrill A. Peterson,6,CC BY-NC-SA 4.0,ventral,C,,"Coast Range, Gott Park",BC,50.36,-122.14,7100,2006,7,26,LG Crabo,
euxoa-vallus,Euxoa vallus-D-D.jpg,Merrill A. Peterson,7,CC BY-NC-SA 4.0,dorsal,D,,"Waputik Ranges, NE slope of Jimmy Simpson",AB,51.7,-116.49,7400,1994,7,25,L Crabo & J Troubridge,
euxoa-vallus,Euxoa vallus-D-V.jpg,Merrill A. Peterson,8,CC BY-NC-SA 4.0,ventral,D,,"Waputik Ranges, NE slope of Jimmy Simpson",AB,51.7,-116.49,7400,1994,7,25,L Crabo & J Troubridge,
euxoa-vetusta,Euxoa vetusta-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Yellow Island TNC,WA,48.592,-123.03,10,1997,6,27,L. G. Crabo,
euxoa-vetusta,Euxoa vetusta-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Yellow Island TNC,WA,48.592,-123.03,10,1997,6,27,L. G. Crabo,
euxoa-vetusta,Euxoa vetusta-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Frissel Pt.,OR,44.21,-122.1,4803,2003,8,24,L. G. Crabo,
euxoa-vetusta,Euxoa vetusta-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Frissel Pt.,OR,44.21,-122.1,4803,2003,8,24,L. G. Crabo,
euxoa-westermanni,Euxoa westermanni-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Sunwapta Pass, 3 mi. SE",AB,52.18,-117.1,7322,1994,7,26,Crabo/Troubridge,
euxoa-westermanni,Euxoa westermanni-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Sunwapta Pass, 3 mi. SE",AB,52.18,-117.1,7322,1994,7,26,Crabo/Troubridge,
euxoa-wilsoni,Euxoa wilsoni-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Deception Pass SP, South Beach",WA,48.38,-122.66,23,1995,7,22,Crabo/Troubridge,
euxoa-wilsoni,Euxoa wilsoni-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Deception Pass SP, South Beach",WA,48.38,-122.66,23,1995,7,22,Crabo/Troubridge,
euxoa-xasta,Euxoa_xasta-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
euxoa-xasta,Euxoa_xasta-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
feltia-herilis,Feltia herilis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Hailstone Butte,AB,50.2,-114.44,6676,2007,7,18,L. G. Crabo,
feltia-herilis,Feltia herilis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Hailstone Butte,AB,50.2,-114.44,6676,2007,7,18,L. G. Crabo,
feltia-jaculifera,Feltia jaculifera-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Dalles Mtn. Rd. @ O'Brin Rd; summit,WA,45.7,-121.02,2297,1989,8,25,L. G. Crabo,
feltia-jaculifera,Feltia jaculifera-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Dalles Mtn. Rd. @ O'Brin Rd; summit,WA,45.7,-121.02,2297,1989,8,25,L. G. Crabo,
feltia-jaculifera,Feltia jaculifera-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,"Washtucna, nr. @ sanddunes",WA,46.78,-118.53,1424,1997,9,4,L. G. Crabo,
feltia-jaculifera,Feltia jaculifera-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,"Washtucna, nr. @ sanddunes",WA,46.78,-118.53,1424,1997,9,4,L. G. Crabo,
feltia-jaculifera,Feltia jaculifera-C-D.jpg,Merrill A. Peterson,5,CC BY-NC-SA 4.0,dorsal,C,,"Deception Pass SP, South Beach",WA,48.38,-122.66,23,1996,8,14,L. G. Crabo,
feltia-jaculifera,Feltia jaculifera-C-V.jpg,Merrill A. Peterson,6,CC BY-NC-SA 4.0,ventral,C,,"Deception Pass SP, South Beach",WA,48.38,-122.66,23,1996,8,14,L. G. Crabo,
feltia-mollis,Feltia mollis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Elk River bluff & Red Cyn, vic. Grasmere, 2250-3400'",BC,,,2250,1999,7,15,LG Crabo,
feltia-mollis,Feltia mollis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Elk River bluff & Red Cyn, vic. Grasmere, 2250-3400'",BC,,,2250,1999,7,15,LG Crabo,
feltia-nigrita,Feltia nigrita-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Brooks Range, T30N R16E, Kateel River, N side of Nigu River",AK,,,,1983,6,28,L Crabo,
feltia-nigrita,Feltia nigrita-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Brooks Range, T30N R16E, Kateel River, N side of Nigu River",AK,,,,1983,6,28,L Crabo,
feltia-subgothica,Feltia subgothica-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Myles Standish St For. Alden Rd by powerline,MA,,,,1985,9,2,LG Crabo,
feltia-subgothica,Feltia subgothica-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Myles Standish St For. Alden Rd by powerline,MA,,,,1985,9,2,LG Crabo,
feralia-comstocki,Feralia comstocki-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,W slope of Chuckanut Mtn above N Chuckanut Bay,WA,48.68,-122.48,750,1996,4,14,LG Crabo,
feralia-comstocki,Feralia comstocki-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,W slope of Chuckanut Mtn above N Chuckanut Bay,WA,48.68,-122.48,750,1996,4,14,LG Crabo,
feralia-deceptiva,Feralia deceptiva-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"3 mi. N Tenino, Rocky Prairie",WA,46.89,-122.87,229,1990,3,25,L. G. Crabo,
feralia-deceptiva,Feralia deceptiva-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"3 mi. N Tenino, Rocky Prairie",WA,46.89,-122.87,229,1990,3,25,L. G. Crabo,
feralia-februalis,Feralia februalis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Texter Gulch,OR,42.11,-123,2734,1993,3,26,L. G. Crabo,
feralia-februalis,Feralia februalis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Texter Gulch,OR,42.11,-123,2734,1993,3,26,L. G. Crabo,
feralia-jocosa,Feralia jocosa-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Sproule Cr.,BC,49.533,-117.417,2837,1990,4,13,J. H. Shepard,
feralia-jocosa,Feralia jocosa-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Sproule Cr.,BC,49.533,-117.417,2837,1990,4,13,J. H. Shepard,
fernaldella-fimetaria,Fernaldella fimeteria - A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,,,,,,,,,,,,,
fernaldella-fimetaria,Fernaldella fimeteria - A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,,,,,,,,,,,,,
fishia-connecta,Fishia connecta-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Adel, Deep Cr.",OR,42.18,-119.91,4700,2001,9,21,Crabo/Troubridge,
fishia-connecta,Fishia connecta-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Adel, Deep Cr.",OR,42.18,-119.91,4700,2001,9,21,Crabo/Troubridge,
fishia-connecta,Fishia connecta-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,SE L. Abert,OR,42.53,-120.231,4345,2001,9,21,Crabo/Troubridge,
fishia-connecta,Fishia connecta-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,SE L. Abert,OR,42.53,-120.231,4345,2001,9,21,Crabo/Troubridge,
fishia-discors,Fishia discors-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Derby Cyn.,WA,47.81,-120.52,4487,2002,9,23,L. G. Crabo,
fishia-discors,Fishia discors-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Derby Cyn.,WA,47.81,-120.52,4487,2002,9,23,L. G. Crabo,
fishia-discors,Fishia discors-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Namorf,OR,43.774,-117.736,2637,2007,9,12,L. G. Crabo,
fishia-discors,Fishia discors-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Namorf,OR,43.774,-117.736,2637,2007,9,12,L. G. Crabo,
fishia-illocata,Fishia illocata-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Chewelah Mt.,WA,48.26,-117.56,4594,2004,9,9,L. G. Crabo,
fishia-illocata,Fishia illocata-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Chewelah Mt.,WA,48.26,-117.56,4594,2004,9,9,L. G. Crabo,
fishia-nigrescens,Fishia-nigrescens-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
fishia-nigrescens,Fishia-nigrescens-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
fishia-sp,Fishia species-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,6mi SE of Klamath Falls,OR,42.19,-121.68,4180,1964,10,14,K Goeden,
fishia-sp,Fishia species-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,6mi SE of Klamath Falls,OR,42.19,-121.68,4180,1964,10,14,K Goeden,
fishia-yosemitae,Fishia yosemitae-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Adel, Deep Cr.",OR,42.18,-119.91,4700,2001,9,21,Crabo/Troubridge,
fishia-yosemitae,Fishia yosemitae-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Adel, Deep Cr.",OR,42.18,-119.91,4700,2001,9,21,Crabo/Troubridge,
fishia-yosemitae,Fishia yosemitae-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,S. Colockum Rd.,WA,47.12,-120.36,3404,1987,10,3,L. G. Crabo,
fishia-yosemitae,Fishia yosemitae-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,S. Colockum Rd.,WA,47.12,-120.36,3404,1987,10,3,L. G. Crabo,
furcula-cinereoides,Furcula cinerea-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Sand Hills,WA,46.78,-118.532,445,2004,5,19,LG Crabo,
furcula-cinereoides,Furcula cinerea-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Sand Hills,WA,46.78,-118.532,445,2004,5,19,LG Crabo,
furcula-cinereoides,Furcula cinerea-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Mazama; Lost R.,WA,48.654,-120.506,2403,2004,6,25,L. & E. Crabo,
furcula-cinereoides,Furcula cinerea-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Mazama; Lost R.,WA,48.654,-120.506,2403,2004,6,25,L. & E. Crabo,
furcula-furcula,Furcula occidentalis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,S. Fk. Twentymile Cr.,WA,48.72,-119.94,5810,1988,6,15,L. G. Crabo,
furcula-furcula,Furcula occidentalis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,S. Fk. Twentymile Cr.,WA,48.72,-119.94,5810,1988,6,15,L. G. Crabo,
furcula-furcula,Furcula occidentalis-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Sproule Cr.,BC,49.533,-117.417,2837,1990,6,16,J. H. Shepard,
furcula-furcula,Furcula occidentalis-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Sproule Cr.,BC,49.533,-117.417,2837,1990,6,16,J. H. Shepard,
furcula-modesta,Furcula modesta-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"W Opal, N of Edmonton",AB,54.007,-113.269,2300,1999,7,12,LG Crabo & J Troubridge,
furcula-modesta,Furcula modesta-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"W Opal, N of Edmonton",AB,54.007,-113.269,2300,1999,7,12,LG Crabo & J Troubridge,
furcula-scolopendrina,Furcula scolopendrina-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Monumental Mt.,WA,48.67,-117.18,4617,2004,6,23,L. & E. Crabo,
furcula-scolopendrina,Furcula scolopendrina-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Monumental Mt.,WA,48.67,-117.18,4617,2004,6,23,L. & E. Crabo,
furcula-scolopendrina,Furcula scolopendrina-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,"Cascades E of summit, 1.3mi NW of Kachess Dam",WA,47.27,-121.22,710,1987,6,13,LG Crabo,
furcula-scolopendrina,Furcula scolopendrina-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,"Cascades E of summit, 1.3mi NW of Kachess Dam",WA,47.27,-121.22,710,1987,6,13,LG Crabo,
gabriola-dyari,Gabriola dyari-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
gabriola-dyari,Gabriola dyari-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
galgula-partita,Galgula partita-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"HJAndrews, ridge nr. Blue Cr.",OR,44.22,-122.24,1747,1991,9,11,L. G. Crabo,
galgula-partita,Galgula partita-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"HJAndrews, ridge nr. Blue Cr.",OR,44.22,-122.24,1747,1991,9,11,L. G. Crabo,
galgula-partita,Galgula partita-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,"HJAndrews, ridge nr. Blue Cr.",OR,44.22,-122.24,1747,1991,9,11,L. G. Crabo,
galgula-partita,Galgula partita-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,"HJAndrews, ridge nr. Blue Cr.",OR,44.22,-122.24,1747,1991,9,11,L. G. Crabo,
gluphisia-avimacula,Gluphisia avimacula-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Green L.,BC,51.43,-121.19,3517,1989,6,1,L. G. Crabo,
gluphisia-avimacula,Gluphisia avimacula-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Green L.,BC,51.43,-121.19,3517,1989,6,1,L. G. Crabo,
gluphisia-septentrionis,Gluphisia septentrionis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Soap L., S end",WA,48.22,-119.64,1260,1993,7,25,L. & A. Crabo,
gluphisia-septentrionis,Gluphisia septentrionis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Soap L., S end",WA,48.22,-119.64,1260,1993,7,25,L. & A. Crabo,
gluphisia-septentrionis,Gluphisia septentrionis-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Harvey Cr.,WA,48.767,-117.262,3274,2004,6,23,L. & E. Crabo,
gluphisia-septentrionis,Gluphisia septentrionis-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Harvey Cr.,WA,48.767,-117.262,3274,2004,6,23,L. & E. Crabo,
gluphisia-severa,Gluphisia severa-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Pine Cyn.,WA,47.642,-120.145,2747,2006,4,28,L. G. Crabo,
gluphisia-severa,Gluphisia severa-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Pine Cyn.,WA,47.642,-120.145,2747,2006,4,28,L. G. Crabo,
